country,monit_program,monit_purpose,report_institute,monit_year,date_ices,day,month,num_indiv_subsample,bulk_id,station,year,species,basis_determination,matrix_analyzed,qflag,sub_samp_id,samp_ref,sub_samp_ref,date,variable,longitude,latitude,value,detect_lim,quant_lim,muscle_EXLIP%,NA_FATWT%,muscle_FATWT%,muscle_LIPIDWT%,muscle_DRYWT%,liver_DRYWT%,NA_EXLIP%,wholeorganism_AGMEA,wholeorganism_WTMEA,wholeorganism_LNMEA,NA_DRYWT%,liver_EXLIP%,wholeorganism_LNMIN,wholeorganism_LNMAX,wholeorganism_WTMAX,wholeorganism_WTMIN,liver_WTMAX,muscle_WTMAX,liver_WTMEA,liver_WTMIN,muscle_WTMEA,muscle_WTMIN,wholeorganism_AGMAX,wholeorganism_AGMIN,NA_LNMIN,NA_LNMAX,NA_LNMEA,NA_WTMEA,liver_FATWT%,value_pfos_muscle_equiv,detect_lim_pfos_muscle_equiv,quant_lim_pfos_muscle_equiv,value_pfos_muscle_equiv_wet_wgt,detect_lim_pfos_muscle_equiv_wet_wgt,quant_lim_pfos_muscle_equiv_wet_wgt,qflagged
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,liver,NA,60982,2227175,3796885,2015-09-18,PFHXS,21.53257,61.7044,0.08,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,liver,NA,60982,2227175,3796885,2015-09-18,PFNA,21.53257,61.7044,3.06,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22335766423357667,NaN,NaN,0.22335766423357667,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,liver,NA,60982,2227175,3796885,2015-09-18,PFOA,21.53257,61.7044,0.06,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004379562043795621,NaN,NaN,0.004379562043795621,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,liver,NA,60982,2227175,3796885,2015-09-18,PFOS,21.53257,61.7044,33.7,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8826815642458103,NaN,NaN,1.8826815642458103,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,liver,NA,60982,2227175,3796885,2015-09-18,PFTDA,21.53257,61.7044,0.29000000000000004,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,liver,NA,60982,2227175,3796885,2015-09-18,PFTrDA,21.53257,61.7044,1.25,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,liver,NA,60982,2227175,3796885,2015-09-18,PFUnDA,21.53257,61.7044,3.44,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3405940594059406,NaN,NaN,0.3405940594059406,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFBA,21.53257,61.7044,0.04,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFBSA,21.53257,61.7044,0.03,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFDS,21.53257,61.7044,0.02,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFHpA,21.53257,61.7044,0.01,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFHpS,21.53257,61.7044,0.01,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFHxA,21.53257,61.7044,0.015,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFHxDA,21.53257,61.7044,0.15000000000000002,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFHXS,21.53257,61.7044,0.01,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFOA,21.53257,61.7044,0.01,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NaN,NaN,0.01,NaN,NaN,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFOcDA,21.53257,61.7044,0.11,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFPeA,21.53257,61.7044,0.03,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,<,60973,2227173,3796878,2015-09-18,PFTDA,21.53257,61.7044,0.04,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,NA,60973,2227173,3796878,2015-09-18,PFDA,21.53257,61.7044,0.18,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NaN,NaN,0.18,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,NA,60973,2227173,3796878,2015-09-18,PFDOA,21.53257,61.7044,0.06,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,NA,60973,2227173,3796878,2015-09-18,PFNA,21.53257,61.7044,0.13,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NaN,NaN,0.13,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,NA,60973,2227173,3796878,2015-09-18,PFOS,21.53257,61.7044,1.45,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,NaN,NaN,1.45,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,NA,60973,2227173,3796878,2015-09-18,PFTrDA,21.53257,61.7044,0.09,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,muscle,NA,60973,2227173,3796878,2015-09-18,PFUnDA,21.53257,61.7044,0.23,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NaN,NaN,0.23,NaN,NaN,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFBA,21.53257,61.7044,0.04,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFBSA,21.53257,61.7044,0.03,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFDS,21.53257,61.7044,0.02,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFHpA,21.53257,61.7044,0.01,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFHxA,21.53257,61.7044,0.015,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFHxDA,21.53257,61.7044,0.15000000000000002,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFOA,21.53257,61.7044,0.01,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFOcDA,21.53257,61.7044,0.11,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFPeA,21.53257,61.7044,0.03,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,<,60976,2227174,3796879,2015-09-18,PFTDA,21.53257,61.7044,0.04,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFDA,21.53257,61.7044,0.37,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFDOA,21.53257,61.7044,0.12000000000000001,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFHpS,21.53257,61.7044,0.01,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFHXS,21.53257,61.7044,0.01,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFNA,21.53257,61.7044,0.3,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFOS,21.53257,61.7044,2.3699999999999997,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFTrDA,21.53257,61.7044,0.17,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2015,18/09/2015,18,9,30,NA,Ahlainen,2015,Perca fluviatilis,wet weight,NA,NA,60976,2227174,3796879,2015-09-18,PFUnDA,21.53257,61.7044,0.46,NaN,NaN,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
Finland,COMB~WFD,T~S,SYKE,2012,21/09/2012,21,9,19,NA,Airisto Seili,2012,Perca fluviatilis,wet weight,muscle,<,61076,2226837,3796482,2012-09-21,PFBA,21.95089,60.229580000000006,0.04,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2012,21/09/2012,21,9,19,NA,Airisto Seili,2012,Perca fluviatilis,wet weight,muscle,<,61076,2226837,3796482,2012-09-21,PFBSA,21.95089,60.229580000000006,0.03,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
Finland,COMB~WFD,T~S,SYKE,2012,21/09/2012,21,9,19,NA,Airisto Seili,2012,Perca fluviatilis,wet weight,muscle,<,61076,2226837,3796482,2012-09-21,PFDS,21.95089,60.229580000000006,0.02,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
